year,section_label,sentence
2017,RTM,"adjusting for natural gas price influence , table QQmonthdayQQ shows that the annual , system - wide average implied heat rate decreased in QQyearQQ compared to QQyearlag1QQ"
2017,RTM,zonal variations in the implied heat rate were greater in QQyearQQ because of the increased influence of transmission congestion
2017,RTM,table QQmonthdayQQ : average implied heat rates by zone QQ1kltxlt1MQQ QQ1kltxlt1MQQ QQ1kltxlt1MQQ QQ1kltxlt1MQQ QQyearlag2QQ QQyearlag1QQ QQyearQQ ercot QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ houston QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ north QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ south QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ west QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ ( $ / mmbtu ) natural gas $ QQmonthdayQQ $ QQmonthdayQQ $ QQmonthdayQQ $ QQmonthdayQQ $ QQmonthdayQQ $ QQmonthdayQQ $ QQmonthdayQQ QQyearQQ state of the market report | QQmonthdayQQ / real - time market outcomes the examination of implied heat rates from the real - time energy market concludes by evaluating them at various load levels
2017,RTM,figure QQmonthdayQQ below provides the average implied heat rate at various system load levels for years QQyearlag2QQ through QQyearQQ
2017,RTM,"figure QQmonthdayQQ : implied heat rate and load relationship QQltxlt100QQ QQyearlag2QQ QQyearlag1QQ QQyearQQ QQltxlt100QQ QQltxlt100QQ implied heat rate ( mmbtu / mwh ) QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQxlt1QQ < QQmonthdayQQ QQmonthdayQQ ‐ QQmonthdayQQ QQmonthdayQQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQltxlt100QQ QQltxlt100QQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ QQ100ltxlt1kQQ ‐ QQ100ltxlt1kQQ > QQ100ltxlt1kQQ load level ( gw ) in a well - performing market , a clear positive relationship between these two variables is expected because resources with higher marginal costs are dispatched to serve higher loads"
2017,RTM,this relationship continued to exist in QQyearQQ
2017,RTM,c
2017,RTM,aggregated offer curves the next analysis compares the quantity and price of generation offered in QQyearQQ to that offered in QQyearlag1QQ
2017,RTM,"by averaging the amount of capacity offered at selected price levels , an aggregated offer stack can be assembled"
2017,RTM,figure QQmonthdayQQ provides the aggregated generator offer stacks for the entire year
2017,RTM,"compared to QQyearlag1QQ , more capacity was offered at lower prices in QQyearQQ"
2017,RTM,"specifically , continuing a trend from QQ1kltxlt1MQQ , there was approximately 1,350 mw of additional capacity offered at prices less than zero"
2017,RTM,this increase was split between wind ( QQ100ltxlt1kQQ % ) and non - wind ( QQmonthdayQQ % ) generation
2017,RTM,"there was an off - setting decrease ( 1,200 mw ) in capacity from below generators ’ low operating limits"
2017,RTM,"at prices between zero and ten multiplied by the daily natural gas price QQmonthdayQQ | QQyearQQ state of the market report real - time market outcomes ( represented as the fuel index price , or fip ) , there was an increase of approximately 1,600 mw of additional capacity offered in QQyearQQ"
2017,RTM,the amount of capacity offered at prices between ten multiplied by fip and $ QQ100ltxlt1kQQ per mwh decreased by QQ1kltxlt1MQQ mw from QQyearlag1QQ to QQyearQQ
2017,RTM,"with no change to the quantities of generation offered at prices above $ QQ100ltxlt1kQQ per mwh , the resulting average aggregated generation offer stack was roughly 1,000 mw greater in QQyearQQ than in QQyearlag1QQ"
2017,RTM,figure QQmonthdayQQ : aggregated generation offer stack – annual QQ100ltxlt1kQQ QQltxlt100QQ offered generation capacity ( gw ) swcap QQltxlt100QQ $ QQ100ltxlt1kQQ ‐ swcap $ QQ100ltxlt1kQQ ‐ $ QQ100ltxlt1kQQ QQmonthdayQQ QQmonthdayQQ * fip ‐ $ QQ100ltxlt1kQQ $ QQxlt1QQ ‐ QQmonthdayQQ * fip non ‐ wind < $ QQxlt1QQ QQmonthdayQQ wind < $ QQxlt1QQ below lsl QQmonthdayQQ QQxlt1QQ QQyearlag1QQ QQyearQQ the next analysis provides a similar comparison focused on the summer months
2017,RTM,"as shown below in figure QQmonthdayQQ , the changes in the aggregated offer stacks between the summer of QQyearlag1QQ and QQyearQQ are somewhat different than those just described"
2017,RTM,"the average offer stack for the summer of QQyearQQ was approximately 3,000 mw smaller than in the previous summer , with the biggest reduction coming from 4,300 mw less capacity from below generators ’ low sustained limits ( lsls )"
2017,RTM,"there was a further reduction of approximately 1,500 mw of capacity offered from wind units , offset by an additional 2,100 mw of capacity offered at prices between zero and ten multiplied by the daily natural gas price"
2017,RTM,QQyearQQ state of the market report | QQmonthdayQQ / real - time market outcomes figure QQmonthdayQQ : aggregated generation offer stack – peak hour QQ100ltxlt1kQQ QQ100ltxlt1kQQ QQ100ltxlt1kQQ offered generation capacity ( gw ) swcap QQltxlt100QQ $ QQ100ltxlt1kQQ ‐ swcap $ QQ100ltxlt1kQQ ‐ $ QQ100ltxlt1kQQ QQltxlt100QQ QQmonthdayQQ * fip ‐ $ QQ100ltxlt1kQQ $ QQxlt1QQ ‐ QQmonthdayQQ * fip QQmonthdayQQ non ‐ wind < $ QQxlt1QQ wind < $ QQxlt1QQ QQmonthdayQQ below lsl QQmonthdayQQ QQxlt1QQ QQyearlag1QQ QQyearQQ both the annual and peak hour offer stacks display reductions in the amount of capacity below units ’ low dispatchable limits in QQyearQQ
2017,RTM,"because unit output is not dispatchable in this range , it is considered to be “ price - taking ” and is considered by the dispatch software to have a price of negative $ QQ100ltxlt1kQQ per mwh"
2017,RTM,"there has been a steady decrease in the amount of non - dispatchable , price - taking capacity since QQ1kltxlt1MQQ"
2017,RTM,"prior to QQ1kltxlt1MQQ , maximum generation capacity dispatchable based on offer curves was QQmonthdayQQ %"
2017,RTM,"since that time , the amount of dispatchable capacity has been steadily increasing"
2017,RTM,"in QQyearQQ , the maximum dispatchable capacity was QQltxlt100QQ % , with QQmonthdayQQ % dispatchable capacity in more than half the intervals"
2017,RTM,"more dispatchable capacity is indicative of more generators competing based on offers , rather than being price - taking"
2017,RTM,this increase in dispatchable capacity is primarily from wind generation
2017,RTM,QQmonthQQ
2017,RTM,ordc impacts and prices during shortage conditions the operating reserve demand curve ( ordc ) is a scarcity pricing mechanism that reflects the loss of load probability ( lolp ) at varying levels of operating reserves multiplied by the deemed QQmonthdayQQ | QQyearQQ state of the market report real - time market outcomes value of lost load ( voll )
2017,RTM,"QQmonthdayQQ selected as an easier to implement alternative to real - time co - optimization of energy and ancillary services , the ordc places an economic value on the reserves being provided , with separate pricing for online and offline reserves"
2017,RTM,the ordc curves for QQyearQQ are shown in figure QQmonthdayQQ below
2017,RTM,the curves are determined in advance for four - hour blocks that vary across seasons
2017,RTM,this depiction shows the breadth of distribution of the ordc values across the year
2017,RTM,the methodology leads to some large discontinuities between the curves where for the same reserve level the adder value changes significantly between adjacent time blocks
2017,RTM,the largest such change in QQyearQQ occurred in the summer season between QQmonthdayQQ : QQ100ltxlt1kQQ p.m
2017,RTM,and QQmonthdayQQ : QQxlt1QQ p.m
2017,RTM,"where the value of the ordc curve changed more than $ QQ1kltxlt1MQQ per mwh for a 3,000 mw reserve level"
2017,RTM,"once available reserve capacity drops to 2,000 mw , prices will rise to $ 9,000 per mwh for all the ordc curves"
2017,RTM,"figure QQmonthdayQQ : seasonal operating reserve demand curves , by four - hour blocks $ 10,000 $ 9,000 $ 8,000 $ 7,000 ordc ( $ / mwh ) $ 6,000 $ 5,000 $ 4,000 $ 3,000 $ 2,000 $ 1,000 $ QQxlt1QQ QQxlt1QQ QQ100ltxlt1kQQ 1,000 1,500 2,000 2,500 3,000 3,500 4,000 4,500 5,000 5,500 6,000 reserve ( mw ) figure QQmonthdayQQ depicts the peak ordcs applicable during winter and summer peak hours in QQyearQQ"
2017,RTM,"QQmonthdayQQ at the open meeting on QQmonthQQ QQmonthdayQQ , QQ1kltxlt1MQQ , the puct directed ercot to move forward with implementing ordc , including setting the value of lost load at $ 9,000 QQyearQQ state of the market report | QQmonthdayQQ / real - time market outcomes figure QQmonthdayQQ : winter and summer peak operating reserve demand curves $ 10,000 winter peak summer peak $ 9,000 $ 8,000 $ 7,000 ordc ( $ / mwh ) $ 6,000 $ 5,000 $ 4,000 $ 3,000 $ 2,000 $ 1,000 $ QQxlt1QQ QQxlt1QQ QQ100ltxlt1kQQ 1,000 1,500 2,000 2,500 3,000 3,500 4,000 4,500 5,000 5,500 6,000 reserve ( mw ) the following two analyses illustrate the contributions of the operating reserve adder and the reliability adder to shortage pricing"
2017,RTM,"as described above in figure QQmonthdayQQ : average all - in price for electricity in ercot , the contributions of the energy price adders were relatively small in QQyearQQ"
2017,RTM,"the first of the two adders is the operating reserve adder , is a shortage value intended to reflect the expected value of lost load ( the loss of load probability , given online and offline reserve levels , multiplied by the deemed value of lost load )"
2017,RTM,"figure QQmonthdayQQ shows the number of hours in which the adder affected prices , and the average price effect in these hours and all hours"
2017,RTM,"this figure shows that in QQyearQQ , the operating reserve adder had the largest impacts to price during QQmonthQQ and QQmonthQQ"
2017,RTM,"overall , the operating reserve adder contributed $ QQxlt1QQ per mwh , or less than QQmonthdayQQ % to the annual average real - time energy price of $ QQmonthdayQQ per mwh"
2017,RTM,these results do not indicate that ordc has been ineffective or that it should be modified
2017,RTM,"the effects of the operating reserve adder are expected to vary substantially from year to year , and to have the largest effects when poor supply conditions and unusually high load conditions occur together and result in sustained shortages"
2017,RTM,"QQmonthdayQQ | QQyearQQ state of the market report real - time market outcomes figure QQmonthdayQQ : average operating reserve adder QQ100ltxlt1kQQ $ QQmonthdayQQ number of active hours value in active hours value in all hours QQ100ltxlt1kQQ $ QQmonthdayQQ average reserve adder ( $ / mwh ) QQ100ltxlt1kQQ hours reserve adder active $ QQmonthdayQQ QQ100ltxlt1kQQ $ QQmonthdayQQ QQ100ltxlt1kQQ $ QQmonthdayQQ QQltxlt100QQ $ QQmonthdayQQ QQmonthdayQQ QQxlt1QQ $ QQxlt1QQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ the reliability adder is intended to allow prices to reflect the costs of reliability actions taken by ercot , including rucs and deployed load capacity"
2017,RTM,"absent this adder , prices will generally fall when these actions are taken"
2017,RTM,figure QQmonthdayQQ below shows the impacts of the reliability adder in QQyearQQ
2017,RTM,"when averaged across only the active hours , the largest price impacts of the reliability adder occurred during two hours in QQmonthQQ when a number of resources were issued a ruc instruction overnight between QQmonthQQ QQmonthdayQQ and QQmonthdayQQ"
2017,RTM,"while such a ruc instruction is not common , system conditions at the time led ercot to call for additional capacity commitments"
2017,RTM,"the reliability adder was non - zero for fewer than QQ100ltxlt1kQQ hours , or less than QQmonthdayQQ % of the time in QQyearQQ , most of which occurred in QQmonthQQ"
2017,RTM,the contribution from the reliability adder to the annual average real - time energy price was $ QQxlt1QQ per mwh
2017,RTM,the months with the largest impact from the reliability adder were QQmonthQQ and QQmonthQQ
2017,RTM,"like the operating reserve adder , it had very little overall effect on the market outcomes in QQyearQQ because supply conditions were rarely tight and ercot took fewer reliability actions"
2017,RTM,"QQyearQQ state of the market report | QQmonthdayQQ / real - time market outcomes figure QQmonthdayQQ : average reliability adder $ QQ100ltxlt1kQQ QQ100ltxlt1kQQ $ QQmonthdayQQ number of active hours value in active hours value in all hours QQltxlt100QQ $ QQmonthdayQQ hours reliability adder active average reliability adder ( $ / mwh ) QQltxlt100QQ $ QQmonthdayQQ QQmonthdayQQ $ QQmonthdayQQ QQmonthdayQQ $ QQmonthdayQQ QQmonthdayQQ $ QQmonthdayQQ QQxlt1QQ $ QQxlt1QQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ as an energy - only market , the ercot market relies heavily on high real - time prices that occur during shortage conditions"
2017,RTM,these prices provide key economic signals that provide incentives to build new resources and retain existing resources
2017,RTM,"however , the frequency and impacts of shortage pricing can vary substantially from year - to - year"
2017,RTM,"to summarize the shortage pricing that occurred from QQyearlag2QQ to QQyearQQ , figure QQmonthdayQQ below shows the aggregate amount of time when the real - time system - wide energy price exceeded $ 1,000 per mwh , by month"
2017,RTM,"this figure shows that real - time pricing outcomes in QQyearQQ were very similar to those in QQyearlag1QQ , with the accumulation of prices greater than $ 1,000 per mwh occurring less than four hours over the entire year"
2017,RTM,"QQmonthdayQQ | QQyearQQ state of the market report real - time market outcomes figure QQmonthdayQQ : duration of high prices QQmonthdayQQ $ 9,000 $ 7,000 ‐ 8,999 $ 5,000 ‐ 6,999 QQmonthdayQQ $ 4,500 ‐ 4,999 $ 3,000 ‐ 4,499 $ 1,000 ‐ 2,999 QQmonthdayQQ hours QQmonthdayQQ QQmonthdayQQ QQxlt1QQ QQmonthQQ QQmonthQQ mam QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ mam QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ mam QQmonthQQ QQmonthQQ a QQmonthQQ QQmonthQQ QQmonthQQ QQmonthQQ QQyearlag2QQ QQyearlag1QQ QQyearQQ QQ1kltxlt1MQQ as a comparison , market prices cleared at the then in effect cap of $ 3,000 per mwh for QQmonthdayQQ hours in QQ1kltxlt1MQQ"
2017,RTM,extreme cold in QQmonthQQ QQ1kltxlt1MQQ and unusually hot and sustained summer temperatures led to much more frequent shortages in that year
2017,RTM,shortages in years with normal weather should be infrequent
2017,RTM,"as capacity margins fall , the frequency of shortages is likely to increase but will still vary substantially year - to - year"
2017,RTM,e
2017,RTM,real - time price volatility volatility in real - time wholesale electricity markets is expected because system load can change rapidly and the ability of supply to adjust can be restricted by physical limitations of the resources and the transmission network
2017,RTM,figure QQmonthdayQQ below presents a view of the price volatility experienced in ercot’s real - time energy market during the summer months of QQmonthQQ through QQmonthQQ
2017,RTM,average five - minute real - time energy prices for QQyearQQ are presented along with the magnitude of change in price during each five - minute interval
2017,RTM,average real - time energy prices from the same period in QQyearlag1QQ are also presented
2017,RTM,comparing average real - time energy prices for QQyearQQ with those from QQyearlag1QQ shows very similar outcomes with greater volatility during peak hours
2017,RTM,"QQyearQQ state of the market report | QQmonthdayQQ / real - time market outcomes figure QQmonthdayQQ : real - time energy price volatility ( QQmonthQQ – QQmonthQQ ) $ QQ100ltxlt1kQQ average lmp change ‐ QQyearQQ average lmp ‐ QQyearlag1QQ average lmp ‐ QQyearQQ $ QQ100ltxlt1kQQ $ QQ100ltxlt1kQQ $ / mwh $ QQltxlt100QQ $ QQmonthdayQQ $ QQxlt1QQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ QQmonthdayQQ ( $ QQmonthdayQQ ) hour the average absolute value of changes in five - minute real - time energy prices during the months of QQmonthQQ through QQmonthQQ , expressed as a percentage of average price , was QQmonthdayQQ % in QQyearQQ , compared to QQmonthdayQQ % in QQyearlag1QQ"
